,corr_true,dataset,decline_slope,exp_slope,method,run,threshold
214,0.747655135002,A2E2IQ99W6B7AV,-3.40863279441,-0.0172769099749,word2vec,word2vec_0.80,0.80
215,0.743249375954,A2E2IQ99W6B7AV,-3.06675245253,-0.0152793617497,word2vec,word2vec_0.90,0.90
216,0.0,A2FUMA4UR6S920,,,word2vec,word2vec_0.20,0.20
217,0.0,A2FUMA4UR6S920,,,word2vec,word2vec_0.30,0.30
218,0.0,A2FUMA4UR6S920,,,word2vec,word2vec_0.40,0.40
219,0.0,A2FUMA4UR6S920,,,word2vec,word2vec_0.50,0.50
220,0.0,A2FUMA4UR6S920,,,word2vec,word2vec_0.60,0.60
221,0.0,A2FUMA4UR6S920,,,word2vec,word2vec_0.70,0.70
222,0.0,A2FUMA4UR6S920,,,word2vec,word2vec_0.80,0.80
223,0.0,A2FUMA4UR6S920,,,word2vec,word2vec_0.90,0.90
224,0.921227609436,A2I6SK5KL0WMJS,-3.7172819074,-0.14089281438,word2vec,word2vec_0.20,0.20
225,0.85467301773,A2I6SK5KL0WMJS,-2.7795439121,-0.0732931704386,word2vec,word2vec_0.30,0.30
226,0.861592480727,A2I6SK5KL0WMJS,-5.35736220667,-0.0605866420364,word2vec,word2vec_0.40,0.40
227,0.813552267584,A2I6SK5KL0WMJS,-4.62032128577,-0.0456481744335,word2vec,word2vec_0.50,0.50
228,0.628876135641,A2I6SK5KL0WMJS,-3.19616893599,-0.0281574450815,word2vec,word2vec_0.60,0.60
229,0.742531624923,A2I6SK5KL0WMJS,-6.60131440084,-0.0447785780954,word2vec,word2vec_0.70,0.70
230,0.668265142662,A2I6SK5KL0WMJS,-5.37852678676,-0.0338810922922,word2vec,word2vec_0.80,0.80
231,0.668265142662,A2I6SK5KL0WMJS,-5.37852678676,-0.0338810922922,word2vec,word2vec_0.90,0.90
232,1.0,A2JEJCOMJOOM2E,-33.3333333333,,word2vec,word2vec_0.20,0.20
233,1.0,A2JEJCOMJOOM2E,-4.7619047619,-0.0669467896306,word2vec,word2vec_0.30,0.30
234,0.0,A2JEJCOMJOOM2E,0.0,0.0,word2vec,word2vec_0.40,0.40
235,0.0,A2JEJCOMJOOM2E,0.0,0.0,word2vec,word2vec_0.50,0.50
236,0.0,A2JEJCOMJOOM2E,0.0,0.0,word2vec,word2vec_0.60,0.60
237,0.0,A2JEJCOMJOOM2E,0.0,0.0,word2vec,word2vec_0.70,0.70
238,0.0,A2JEJCOMJOOM2E,0.0,0.0,word2vec,word2vec_0.80,0.80
239,0.0,A2JEJCOMJOOM2E,0.0,0.0,word2vec,word2vec_0.90,0.90
240,0.0,A2QT68NJYAJV9P,,,word2vec,word2vec_0.20,0.20
241,0.0,A2QT68NJYAJV9P,,,word2vec,word2vec_0.30,0.30
242,0.0,A2QT68NJYAJV9P,,,word2vec,word2vec_0.40,0.40
243,0.0,A2QT68NJYAJV9P,,,word2vec,word2vec_0.50,0.50
244,0.0,A2QT68NJYAJV9P,,,word2vec,word2vec_0.60,0.60
245,0.0,A2QT68NJYAJV9P,,,word2vec,word2vec_0.70,0.70
246,0.0,A2QT68NJYAJV9P,,,word2vec,word2vec_0.80,0.80
247,0.0,A2QT68NJYAJV9P,,,word2vec,word2vec_0.90,0.90
248,0.220955601349,A2VDLRRPXV3N59,-1.04166666667,-0.0624693683041,word2vec,word2vec_0.20,0.20
249,0.789865330528,A2VDLRRPXV3N59,1.04166666665,0.0255762612233,word2vec,word2vec_0.30,0.30
250,0.0,A2VDLRRPXV3N59,2.08333333335,0.0255762612239,word2vec,word2vec_0.40,0.40
251,0.873331638466,A2VDLRRPXV3N59,-4.6875,-0.0352905371429,word2vec,word2vec_0.50,0.50
252,0.99145824277,A2VDLRRPXV3N59,-4.16666666665,-0.0271788311612,word2vec,word2vec_0.60,0.60
253,0.885892066681,A2VDLRRPXV3N59,0.52083333335,0.00317008901561,word2vec,word2vec_0.70,0.70
254,0.990683605365,A2VDLRRPXV3N59,-1.04166666665,-0.00549769215064,word2vec,word2vec_0.80,0.80
255,0.990683605365,A2VDLRRPXV3N59,-1.04166666665,-0.00549769215064,word2vec,word2vec_0.90,0.90
256,0.0,A2ZV96GRXVSXK4,0.0,,word2vec,word2vec_0.20,0.20
257,-1.0,A2ZV96GRXVSXK4,3.5714285714,0.06694678963,word2vec,word2vec_0.30,0.30
258,0.0,A2ZV96GRXVSXK4,0.0,0.0,word2vec,word2vec_0.40,0.40
259,1.0,A2ZV96GRXVSXK4,-14.2857142857,-0.109144469425,word2vec,word2vec_0.50,0.50
260,1.0,A2ZV96GRXVSXK4,-5.9523809524,-0.0421976797946,word2vec,word2vec_0.60,0.60
261,1.0,A2ZV96GRXVSXK4,-19.0476190476,-0.109144469425,word2vec,word2vec_0.70,0.70
262,1.0,A2ZV96GRXVSXK4,-10.7142857143,-0.0579919469778,word2vec,word2vec_0.80,0.80
263,1.0,A2ZV96GRXVSXK4,-10.7142857143,-0.0579919469778,word2vec,word2vec_0.90,0.90
264,0.0,A302M81U0HM7RJ,,,word2vec,word2vec_0.20,0.20
265,0.0,A302M81U0HM7RJ,,,word2vec,word2vec_0.30,0.30
266,0.0,A302M81U0HM7RJ,,,word2vec,word2vec_0.40,0.40
267,0.0,A302M81U0HM7RJ,,,word2vec,word2vec_0.50,0.50
