Time Slice,New Category?,# of New Categories,Total Ideas in Time Slice,Probability of New Bin,%New Categories in Time Slice,%New Categories Overall,Counter
255,false,0,20,3.46265199768%,0.0%,9.61204400695%
256,false,0,36,3.43674316688%,0.0%,9.57213700842%
257,true,3,79,3.41714285714%,3.79746835443%,9.52%
258,false,0,6,3.41480127912%,0.0%,9.51347647328%
259,false,0,8,3.41168416248%,0.0%,9.50479233227%
260,false,0,30,3.38867409597%,0.0%,9.47236752331%
261,false,0,5,3.38674849415%,0.0%,9.46698488465%
262,true,2,9,3.40599455041%,22.2222222222%,9.4800181653%
263,false,0,6,3.40367597005%,0.0%,9.4735647833%
264,false,0,12,3.39904826649%,0.0%,9.46068434172%
265,true,1,80,3.37974399281%,1.25%,9.38693015944%
266,false,0,12,3.37519623234%,0.0%,9.37429917022%
267,true,1,40,3.36012502791%,2.5%,9.34360348292%
268,true,1,25,3.33964154514%,4.0%,9.32873204943%
269,true,1,58,3.32927773476%,1.72413793103%,9.27994690853%
270,true,2,9,3.34806629834%,22.2222222222%,9.29281767956%
271,false,0,11,3.34400176581%,0.0%,9.28153625428%
272,true,1,13,3.33921093233%,7.69230769231%,9.27925942253%
273,true,5,67,3.35849469423%,7.46268656716%,9.26594464501%
274,false,0,15,3.34207077326%,0.0%,9.25076452599%
275,true,1,14,3.34787350055%,7.14285714286%,9.24754634678%
276,false,0,65,3.30265295073%,0.0%,9.18245804006%
277,false,0,14,3.29765380041%,0.0%,9.16855876311%
278,true,1,8,3.305606568%,12.5%,9.17143783083%
279,true,1,6,3.31426103854%,16.6666666667%,9.17629277772%
280,true,1,40,3.27851230786%,2.5%,9.14758679996%
281,false,0,7,3.26530612245%,0.0%,9.14070891515%
282,true,2,73,3.26121709475%,2.7397260274%,9.09090909091%
283,true,1,10,3.26839135526%,10.0%,9.09187692963%
284,false,0,11,3.26456826882%,0.0%,9.08124202467%
285,true,4,57,3.27660923792%,7.01754385965%,9.068808794%
286,true,2,79,3.25995807128%,2.53164556962%,9.01467505241%
287,true,2,32,3.2699540326%,6.25%,9.00543251149%
288,false,0,4,3.26858813701%,0.0%,9.00167084378%
289,true,1,72,3.25456053068%,1.38888888889%,8.94485903814%
290,true,1,67,3.23211528564%,1.49253731343%,8.8934637159%
291,false,0,17,3.21619399918%,0.0%,8.87792848335%
292,true,2,19,3.2304379038%,10.5263157895%,8.88114039586%
293,true,1,4,3.2393644285%,25.0%,8.88774987186%
294,true,1,40,3.21592649311%,2.5%,8.86166411434%
295,true,1,16,3.22087452859%,6.25%,8.85740495362%
296,false,0,71,3.18761384335%,0.0%,8.79376644404%
297,true,1,15,3.18278266141%,6.66666666667%,8.79054258866%
298,true,3,54,3.18560948648%,5.55555555556%,8.77298763943%
299,false,0,56,3.15778954732%,0.0%,8.72389327471%
300,true,1,44,3.15391503333%,2.27272727273%,8.69565217391%
301,true,3,73,3.12129593046%,4.1095890411%,8.66258395891%
302,true,1,22,3.11452789277%,4.54545454545%,8.65365661344%
303,true,1,39,3.11242022582%,2.5641025641%,8.63033873343%
304,true,3,74,3.10946486012%,4.05405405405%,8.59732917438%
305,true,2,14,3.11496154969%,14.2857142857%,8.60508128103%
306,false,0,17,3.10981535471%,0.0%,8.5908649174%
307,false,0,25,3.10227823558%,0.0%,8.57004362579%
308,true,1,56,3.09516922187%,1.78571428571%,8.53341047151%
309,false,0,14,3.09099662975%,0.0%,8.52190659605%
310,true,5,123,3.06433193757%,4.06504065041%,8.46973734298%
311,false,0,15,3.05996388862%,0.0%,8.45766416421%
312,true,3,14,3.07487899782%,21.4285714286%,8.47489797855%
313,false,0,6,3.07312909039%,0.0%,8.47007493123%
314,false,0,34,3.05379597239%,0.0%,8.44284768838%
315,false,0,6,3.05206463196%,0.0%,8.43806104129%
316,false,0,4,3.05091149523%,0.0%,8.4348729574%
317,false,0,41,3.02032367332%,0.0%,8.40233345879%
318,true,1,31,3.02092128718%,3.22580645161%,8.38727835632%
319,false,0,7,3.01893868367%,0.0%,8.38177386087%
320,false,0,8,3.01667603523%,0.0%,8.37549184935%
321,false,0,53,3.00177123147%,0.0%,8.33411018924%
322,false,0,12,2.99841698482%,0.0%,8.32479746718%
323,true,2,39,2.99684542587%,5.12820512821%,8.31323065504%
324,false,0,13,2.99323510333%,0.0%,8.30321564267%
325,true,1,11,2.99944454731%,9.09090909091%,8.30401777449%
326,true,1,27,2.99196601718%,3.7037037037%,8.29254778835%
327,true,1,35,2.97312223859%,2.85714285714%,8.27503681885%
328,false,0,13,2.96956881493%,0.0%,8.2651466397%
329,true,1,9,2.96711372405%,11.1111111111%,8.26749954069%
330,true,3,114,2.95454545455%,2.63157894737%,8.20909090909%
331,true,1,21,2.94891570638%,4.7619047619%,8.20252245713%
332,false,0,18,2.93504846453%,0.0%,8.18914756771%
333,true,1,15,2.94011217659%,6.66666666667%,8.18708159942%
334,true,4,99,2.92298036403%,4.0404040404%,8.15027346902%
335,true,1,17,2.92748433303%,5.88235294118%,8.14682184423%
336,true,1,37,2.91781922013%,2.7027027027%,8.1288480414%
337,true,3,81,2.88802267895%,3.7037037037%,8.09709425939%
338,true,1,12,2.89380530973%,8.33333333333%,8.09734513274%
339,true,3,12,2.90841584158%,25.0%,8.1152758133%
340,true,1,20,2.91210730674%,5.0%,8.1097776209%
341,true,2,9,2.92743144344%,22.2222222222%,8.12097698616%
342,true,2,15,2.94117647059%,13.3333333333%,8.12786192321%
343,false,0,6,2.93962330576%,0.0%,8.12356979405%
344,true,4,34,2.93962793963%,11.7647058824%,8.13443313443%
345,true,1,19,2.94349540079%,5.26315789474%,8.12965396408%
346,false,0,16,2.93937538273%,0.0%,8.11827486659%
347,true,1,77,2.91101842197%,1.2987012987%,8.07264511644%
348,false,0,10,2.90849105748%,0.0%,8.06563639521%
349,false,0,59,2.89366848061%,0.0%,8.02453139846%
350,true,1,8,2.9003021148%,12.5%,8.0276219249%
351,false,0,5,2.89905090595%,0.0%,8.02415875755%
352,false,0,3,2.8983006987%,0.0%,8.02208229104%
353,false,0,5,2.89705121573%,0.0%,8.01862390067%
354,true,7,110,2.91253843526%,6.36363636364%,8.00307482064%
355,true,1,54,2.90766876382%,1.85185185185%,7.97483421187%
356,false,0,8,2.9056924384%,0.0%,7.96941376381%
357,false,0,6,2.90421195652%,0.0%,7.96535326087%
358,true,1,4,2.9117147708%,25.0%,7.97113752122%
359,false,0,3,2.91097343631%,0.0%,7.969108037%
360,false,0,9,2.90875169607%,0.0%,7.96302578019%
361,false,0,11,2.90604083708%,0.0%,7.95560450733%
362,false,0,5,2.9048102981%,0.0%,7.95223577236%
363,true,1,57,2.89928360725%,1.75438596491%,7.92246101981%
364,true,1,6,2.9062421026%,16.6666666667%,7.92688063348%
365,true,1,7,2.9129483078%,14.2857142857%,7.93062805186%
366,false,0,18,2.90854068594%,0.0%,7.91862811029%
367,true,1,42,2.90668453677%,2.38095238095%,7.89914558553%
368,true,4,53,2.92719539655%,7.54716981132%,7.89758985906%
369,true,2,52,2.92285975255%,3.84615384615%,7.88009632151%
370,false,0,36,2.91414852223%,0.0%,7.85661064658%
371,false,0,7,2.91246069833%,0.0%,7.85206023498%
372,true,1,10,2.91832010582%,10.0%,7.85383597884%
373,false,0,7,2.91663223994%,0.0%,7.84929356358%
374,true,7,134,2.9173817112%,5.22388059701%,7.82054425104%
375,false,0,9,2.90707169688%,0.0%,7.8147966683%
376,false,0,8,2.90517382079%,0.0%,7.80969479354%
377,false,0,6,2.90375203915%,0.0%,7.80587275693%
378,true,1,7,2.91024700416%,14.2857142857%,7.80957039211%
379,true,2,46,2.90749614229%,4.34782608696%,7.79663769999%
380,false,0,7,2.90584415584%,0.0%,7.79220779221%
381,true,1,9,2.91183388758%,11.1111111111%,7.79463054587%
382,true,1,6,2.91852452371%,16.6666666667%,7.79894608837%
383,true,3,97,2.89575289575%,3.09278350515%,7.76222651223%
384,false,0,18,2.89156626506%,0.0%,7.75100401606%
385,true,1,49,2.88023041843%,2.04081632653%,7.72861828946%
386,false,0,4,2.87930896585%,0.0%,7.72614572503%
387,false,0,30,2.8724168196%,0.0%,7.70765179925%
388,false,0,37,2.86396181384%,0.0%,7.68496420048%
