dataset,method,timeSlice,GT_predict,new_TRUE
A1FKZ2HY4XKMG1,word2vec_0.60,3,47.3684210526,57.1428571429
A1FKZ2HY4XKMG1,word2vec_0.60,4,46.1538461538,71.4285714286
A1FKZ2HY4XKMG1,word2vec_0.60,5,47.0588235294,50.0
A1FKZ2HY4XKMG1,word2vec_0.60,6,51.1111111111,63.6363636364
A1FKZ2HY4XKMG1,word2vec_0.60,7,43.6363636364,30.0
A1FKZ2HY4XKMG1,word2vec_0.60,8,44.262295082,50.0
A1FKZ2HY4XKMG1,word2vec_0.70,1,80.0,90.0
A1FKZ2HY4XKMG1,word2vec_0.70,2,66.6666666667,50.0
A1FKZ2HY4XKMG1,word2vec_0.70,3,47.3684210526,57.1428571429
A1FKZ2HY4XKMG1,word2vec_0.70,4,61.5384615385,100.0
A1FKZ2HY4XKMG1,word2vec_0.70,5,58.8235294118,50.0
A1FKZ2HY4XKMG1,word2vec_0.70,6,60.0,63.6363636364
A1FKZ2HY4XKMG1,word2vec_0.70,7,50.9090909091,30.0
A1FKZ2HY4XKMG1,word2vec_0.70,8,50.8196721311,50.0
A1FKZ2HY4XKMG1,word2vec_0.80,1,80.0,90.0
A1FKZ2HY4XKMG1,word2vec_0.80,2,66.6666666667,50.0
A1FKZ2HY4XKMG1,word2vec_0.80,3,57.8947368421,71.4285714286
A1FKZ2HY4XKMG1,word2vec_0.80,4,69.2307692308,100.0
A1FKZ2HY4XKMG1,word2vec_0.80,5,70.5882352941,75.0
A1FKZ2HY4XKMG1,word2vec_0.80,6,64.4444444444,63.6363636364
A1FKZ2HY4XKMG1,word2vec_0.80,7,56.3636363636,40.0
A1FKZ2HY4XKMG1,word2vec_0.80,8,55.737704918,50.0
A1FKZ2HY4XKMG1,word2vec_0.90,1,80.0,90.0
A1FKZ2HY4XKMG1,word2vec_0.90,2,66.6666666667,50.0
A1FKZ2HY4XKMG1,word2vec_0.90,3,57.8947368421,71.4285714286
A1FKZ2HY4XKMG1,word2vec_0.90,4,69.2307692308,100.0
A1FKZ2HY4XKMG1,word2vec_0.90,5,70.5882352941,75.0
A1FKZ2HY4XKMG1,word2vec_0.90,6,64.4444444444,63.6363636364
A1FKZ2HY4XKMG1,word2vec_0.90,7,56.3636363636,40.0
A1FKZ2HY4XKMG1,word2vec_0.90,8,55.737704918,50.0
A1HBU82366WX00,word2vec_0.20,1,11.1111111111,27.7777777778
A1HBU82366WX00,word2vec_0.20,2,20.0,42.8571428571
A1HBU82366WX00,word2vec_0.20,3,16.2162162162,8.33333333333
A1HBU82366WX00,word2vec_0.20,4,13.2075471698,12.5
A1HBU82366WX00,word2vec_0.30,1,16.6666666667,33.3333333333
A1HBU82366WX00,word2vec_0.30,2,28.0,57.1428571429
A1HBU82366WX00,word2vec_0.30,3,27.027027027,33.3333333333
A1HBU82366WX00,word2vec_0.30,4,22.641509434,18.75
A1HBU82366WX00,word2vec_0.40,1,16.6666666667,44.4444444444
A1HBU82366WX00,word2vec_0.40,2,32.0,71.4285714286
A1HBU82366WX00,word2vec_0.40,3,27.027027027,33.3333333333
A1HBU82366WX00,word2vec_0.40,4,22.641509434,18.75
A1HBU82366WX00,word2vec_0.50,1,66.6666666667,77.7777777778
A1HBU82366WX00,word2vec_0.50,2,68.0,85.7142857143
A1HBU82366WX00,word2vec_0.50,3,62.1621621622,58.3333333333
A1HBU82366WX00,word2vec_0.50,4,50.9433962264,50.0
A1HBU82366WX00,word2vec_0.60,1,66.6666666667,83.3333333333
